"movie_id","movie_name","movie_distributor","movie_genre"
"Drama_2005_6","Jarhead","Universal","Drama"
"Drama_2005_7","Cinderella Man","Universal","Drama"
"Drama_2005_8","White Noise","Universal","Drama"
"Drama_2005_9","Crash","Lionsgate","Drama"
"Drama_2005_10","Diary of a Mad Black Woman","Lionsgate","Drama"
"Drama_2005_11","Sideways","Fox Searchlight","Drama"
"Drama_2005_12","The Sisterhood of the Trave…","Warner Bros.","Drama"
"Drama_2005_13","Pride & Prejudice","Focus Features","Drama"
"Drama_2005_14","The Constant Gardener","Focus Features","Drama"
"Drama_2005_15","Dreamer: Inspired by a True…","Dreamworks SKG","Drama"
"Drama_2005_16","In Her Shoes","20th Century Fox","Drama"
"Drama_2005_17","A History of Violence","New Line","Drama"
"Drama_2005_18","Get Rich or Die Tryin'","Paramount Pictures","Drama"
"Drama_2005_19","Memoirs of a Geisha","Sony Pictures","Drama"
"Drama_2005_20","Finding Neverland","Miramax","Drama"
"Drama_2005_21","Elizabethtown","Paramount Pictures","Drama"
"Drama_2005_22","Good Night, and Good Luck","Warner Independent","Drama"
"Drama_2005_23","Hotel Rwanda","MGM","Drama"
"Drama_2005_24","2 For the Money","Universal","Drama"
"Drama_2005_25","Hustle & Flow","Paramount Vantage","Drama"
"Drama_2005_26","The Upside of Anger","New Line","Drama"
"Drama_2005_27","North Country","Warner Bros.","Drama"
"Drama_2005_28","The Gospel","Sony Pictures","Drama"
"Drama_2005_29","The Greatest Game Ever Played","Walt Disney","Drama"
"Drama_2005_30","Munich","Universal","Drama"
"Drama_2005_31","Brokeback Mountain","Focus Features","Drama"
"Drama_2005_32","The Weather Man","Paramount Pictures","Drama"
"Drama_2005_33","Capote","Sony Pictures Cla…","Drama"
"Drama_2005_34","Shopgirl","Walt Disney","Drama"
"Drama_2005_35","An Unfinished Life","Miramax","Drama"
"Drama_2005_36","Proof","Miramax","Drama"
"Drama_2005_37","Ladies in Lavender","IDP/Goldwyn/Roadside","Drama"
"Drama_2005_38","Closer","Sony Pictures","Drama"
"Drama_2005_39","Der Untergang","Newmarket Films","Drama"
"Drama_2005_40","The Squid and the Whale","IDP/Goldwyn/Roadside","Drama"
"Drama_2005_41","Beyond the Sea","Lionsgate","Drama"
"Drama_2005_42","Being Julia","Sony Pictures","Drama"
"Drama_2005_43","Ray","Universal","Drama"
"Drama_2005_44","The Merchant of Venice","Sony Pictures Cla…","Drama"
"Drama_2005_45","Un long dimanche de fiançai…","Warner Bros.","Drama"
"Drama_2005_46","Kinsey","Fox Searchlight","Drama"
"Drama_2005_47","La mala educación","Sony Pictures Cla…","Drama"
"Drama_2005_48","G","Aloha Releasing","Drama"
"Drama_2005_49","Walk on Water","Samuel Goldwyn Films","Drama"
"Drama_2005_50","Junebug","Sony Pictures Cla…","Drama"
"Drama_2005_51","The Work and the Glory","Excel Entertainment","Drama"
"Drama_2005_52","Oliver Twist","Sony/TriStar","Drama"
"Drama_2005_53","Mar adentro","Fine Line","Drama"
"Drama_2005_54","The Work and the Glory: Ame…","Vineyard Distribu…","Drama"
"Drama_2005_55","Les Choristes","Miramax","Drama"
"Drama_2005_56","Comme une image","Sony Pictures Cla…","Drama"
"Drama_2005_57","Everything is Illuminated","Warner Independent","Drama"
"Drama_2005_58","Vera Drake","Fine Line","Drama"
"Drama_2005_59","2046","Sony Pictures Cla…","Drama"
"Drama_2005_60","Paheli (Puzzle)","Eros Entertainment","Drama"
"Drama_2005_61","The Woodsman","Newmarket Films","Drama"
"Drama_2005_62","Ushpizin","Picturehouse","Drama"
"Drama_2005_63","Dear Frankie","Miramax","Drama"
"Drama_2005_64","Happy Endings","Lionsgate","Drama"
"Drama_2005_65","Off the Map","Holedigger Studios","Drama"
"Drama_2005_66","Indigo","Embassy","Drama"
"Drama_2005_67","Heights","Sony Pictures Cla…","Drama"
"Drama_2005_68","Bee Season","Fox Searchlight","Drama"
"Drama_2005_69","Paradise Now","Warner Independent","Drama"
"Drama_2005_70","The Motorcycle Diaries","Focus Features","Drama"
"Drama_2005_71","De battre mon coeur s'est a…","WellSpring","Drama"
"Drama_2005_72","My Summer of Love","Focus Features","Drama"
"Drama_2005_73","The Rising","Yash Raj Films","Drama"
"Drama_2005_74","Separate Lies","Fox Searchlight","Drama"
"Drama_2005_75","Casanova","Walt Disney","Drama"
"Drama_2005_76","Where the Truth Lies","ThinkFilm","Drama"
"Drama_2005_77","MirrorMask","Samuel Goldwyn Films","Drama"
"Drama_2005_78","Therese","Luke Films","Drama"
"Drama_2005_79","Innocent Voices","BB Entertainment","Drama"
"Drama_2005_80","WAQT","Eros Entertainment","Drama"
"Drama_2005_81","Parineeta","UTV Communications","Drama"
"Drama_2005_82","Black","Yash Raj Films","Drama"
"Drama_2005_83","Mysterious Skin","Tartan Films","Drama"
"Drama_2005_84","The Ballad of Jack and Rose","IFC Films","Drama"
"Drama_2005_85","Nobody Knows","IFC Films","Drama"
"Drama_2005_86","Balzac et la petite tailleu…","Empire Pictures","Drama"
"Drama_2005_87","The Assassination of Richar…","ThinkFilm","Drama"
"Drama_2005_88","Saraband","Sony Pictures Cla…","Drama"
"Drama_2005_89","The Prize Winner of Defianc…","Dreamworks SKG","Drama"
"Drama_2005_90","Palindromes","WellSpring","Drama"
"Drama_2005_91","Kids in America","Slowhand Cinema","Drama"
"Drama_2005_92","Madison","MGM","Drama"
"Drama_2005_93","Professione: reporter","Sony Pictures Cla…","Drama"
"Drama_2005_94","The Passion of the Christ","Newmarket Films","Drama"
"Drama_2005_95","Travellers and Magicians","Zeitgeist","Drama"
"Drama_2005_96","Bewafaa","Eros Entertainment","Drama"
"Drama_2005_97","Last Days","Picturehouse","Drama"
"Drama_2005_98","The Beautiful Country","Sony Pictures Cla…","Drama"
"Drama_2005_99","Gegen die Wand","Strand","Drama"
"Drama_2005_100","Yes","Sony Pictures Cla…","Drama"
"Drama_2005_101","House of D","Lionsgate","Drama"
"Drama_2005_102","Brødre","IFC Films","Drama"
"Drama_2005_103","The Game of Their Lives","IFC Films","Drama"
"Drama_2005_104","Breakfast on Pluto","Sony Pictures Cla…","Drama"
"Drama_2005_105","Nine Lives","Magnolia Pictures","Drama"
"Drama_2005_106","Green Street Hooligans","Freestyle Releasing","Drama"
"Drama_2005_107","Kaal","Yash Raj Films","Drama"
"Drama_2005_108","The Dying Gaul","Holedigger Studios","Drama"
"Drama_2005_109","Viruddh","UTV Communications","Drama"
"Drama_2005_110","Winter Solstice","Paramount Vantage","Drama"
"Drama_2005_111","Dot the I","Freestyle Releasing","Drama"
"Drama_2005_112","The Holy Girl","Fine Line","Drama"
"Drama_2005_113","Cronicas","Palm Pictures","Drama"
"Drama_2005_114","Caterina va in città","Empire Pictures","Drama"
"Drama_2005_115","Rois & Reine (Kings and Que…","WellSpring","Drama"
"Drama_2005_116","La meglio gioventù","Miramax","Drama"
"Drama_2005_117","Ascenseur pour l'échafaud","Rialto Pictures","Drama"
"Drama_2005_118","Turtles Can Fly","IFC Films","Drama"
"Drama_2005_119","Ils se marièrent et eurent …","Kino International","Drama"
"Drama_2005_120","A Tout de Suite","Cinema Guild","Drama"
"Drama_2005_121","Birth","New Line","Drama"
"Drama_2005_122","Bin-jip","Sony Pictures Cla…","Drama"
"Drama_2005_123","Imaginary Heroes","Sony Pictures Cla…","Drama"
"Drama_2005_124","Modigliani","Bauer Martinez","Drama"
"Drama_2005_125","The Keeper: The Legend of O…","Arrival Pictures","Drama"
"Drama_2005_126","Caché","Sony Pictures Cla…","Drama"
"Drama_2005_127","Masculin féminin","Rialto Pictures","Drama"
"Drama_2005_128","November","Sony Pictures Cla…","Drama"
"Drama_2005_129","Eros","Warner Independent","Drama"
"Drama_2005_130","The White Countess","Sony Pictures Cla…","Drama"
"Drama_2005_131","The Baxter","IFC Films","Drama"
"Drama_2005_132","The Edukators","IFC Films","Drama"
"Drama_2005_133","Saints and Soldiers","Excel Entertainment","Drama"
"Drama_2005_134","In My Country","Sony Pictures Cla…","Drama"
"Drama_2005_135","Swades","UTV Communications","Drama"
"Drama_2005_136","Mughal-e-Azam","UTV Communications","Drama"
"Drama_2005_137","Kisna","Eros Entertainment","Drama"
"Drama_2005_138","Beautiful Boxer","Regent Releasing","Drama"
"Drama_2005_139","Tony Takitani","Strand","Drama"
"Drama_2005_140","Dil Jo Bhi Kahey...","Eros Entertainment","Drama"
"Drama_2005_141","Lila dit ça","Samuel Goldwyn Films","Drama"
"Drama_2005_142","It's All Gone Pete Tong","Matson","Drama"
"Drama_2005_143","A Love Song for Bobby Long","Lionsgate","Drama"
"Drama_2005_144","Callas Forever","Regent Releasing","Drama"
"Drama_2005_145","Encounter in the Third Dime…","nWave Pictures","Drama"
"Drama_2005_146","Moolaadé","New Yorker","Drama"
"Drama_2005_147","Don't Move","Northern Arts Ent…","Drama"
"Drama_2005_148","Intimate Stories","New Yorker","Drama"
"Drama_2005_149","Neal n' Nikki","Yash Raj Films","Drama"
"Drama_2005_150","Pure","Indican Pictures","Drama"
"Drama_2005_151","Face","Indican Pictures","Drama"
"Drama_2005_152","First Morning","Illuminare","Drama"
"Drama_2005_153","Postmen in the Mountains","Shadow","Drama"
"Drama_2005_154","Brooklyn Lobster","Meadowbrook","Drama"
"Drama_2005_155","Loggerheads","Strand","Drama"
"Drama_2005_156","Chrystal","First Look","Drama"
"Drama_2005_157","Forty Shades of Blue","Vitagraph Films","Drama"
"Drama_2005_158","The War Within","Magnolia Pictures","Drama"
"Drama_2005_159","The Ninth Day","Kino International","Drama"
"Drama_2005_160","Come Away Home","Freestyle Releasing","Drama"
"Drama_2005_161","Mrs. Palfrey at the Claremont","Jour de Fete","Drama"
"Drama_2005_162","Ah Fei Ching Chuen","Kino International","Drama"
"Drama_2005_163","Before the Fall","Picture This Ente…","Drama"
"Drama_2005_164","Ma mère","TLA Releasing","Drama"
"Drama_2005_165","Notre Musique","WellSpring","Drama"
"Drama_2005_166","Veer-Zaara","Yash Raj Films","Drama"
"Drama_2005_167","The World","Zeitgeist","Drama"
"Drama_2005_168","Finding Home","Castle Hill Produ…","Drama"
"Drama_2005_169","Deserted Station","First Run Features","Drama"
"Drama_2005_170","Schizo","Picture This Ente…","Drama"
"Drama_2005_171","Juarez: Stages of Fear","","Drama"
"Drama_2005_172","Tahara","Indican Pictures","Drama"
"Drama_2005_173","The Bridge of San Luis Rey","Fine Line","Drama"
"Drama_2005_174","9 Songs","Tartan Films","Drama"
"Drama_2005_175","The Chumscrubber","Picturehouse","Drama"
"Drama_2005_176","Assisted Living","Economic Projections","Drama"
"Drama_2005_177","Swimming Upstream","MGM","Drama"
"Drama_2005_178","Tropical Malady","Strand","Drama"
"Drama_2005_179","The Tunnel","Avatar","Drama"
"Drama_2005_180","Raging Bull","United Artists","Drama"
"Drama_2005_181","Apaharan","Kria","Drama"
"Drama_2005_182","Shôjo","Indican Pictures","Drama"
"Drama_2005_183","Edvard Munch","Shadow","Drama"
"Drama_2005_184","My Mother's Smile","New Yorker","Drama"
"Drama_2005_185","On the Outs","Fader Films","Drama"
"Drama_2005_186","Red Lights","WellSpring","Drama"
"Drama_2005_187","Monsieur N.","Empire Pictures","Drama"
"Drama_2005_188","Guiana 1838","RBC Radio","Drama"
"Drama_2005_189","Brother to Brother","Wolfe Releasing","Drama"
"Drama_2005_190","Smile","Dark Forest Relea…","Drama"
"Drama_2005_191","Medurat Hashevet","Film Movement","Drama"
"Drama_2005_192","Going Shopping","Rainbow Releasing","Drama"
"Drama_2005_193","Los tres entierros de Melqu…","Sony Pictures Cla…","Drama"
"Drama_2005_194","Keane","Magnolia Pictures","Drama"
"Drama_2005_195","Or (My Treasure)","Kino International","Drama"
"Drama_2005_196","Eternal","Regent Releasing","Drama"
"Drama_2005_197","Garden State","Fox Searchlight","Drama"
"Drama_2005_198","The Libertine","Weinstein Co.","Drama"
"Drama_2005_199","Machuca","Menemsha Entertai…","Drama"
"Drama_2005_200","The Man Who Copied","TLA Releasing","Drama"
"Drama_2005_201","Rory O'Shea Was Here","Focus Features","Drama"
"Drama_2005_202","Down to the Bone","Laemmle/Zeller Film","Drama"
"Drama_2005_203","Le Clan","TLA Releasing","Drama"
"Drama_2005_204","Slutty Summer","Embrem Entertainment","Drama"
"Drama_2005_205","Dallas 362","ThinkFilm","Drama"
"Drama_2005_206","Trilogia I: To Livadi pou d…","New Yorker","Drama"
"Drama_2005_207","Dear Wendy","WellSpring","Drama"
"Drama_2005_208","Untold Scandal","Kino International","Drama"
"Drama_2005_209","Mr. Ya Miss","Kria","Drama"
"Drama_2005_210","Milwaukee, Minnesota","Tartan Films","Drama"
"Drama_2005_211","The Great Water","Picture This Ente…","Drama"
"Drama_2005_212","Un monde presque paisible","Empire Pictures","Drama"
"Drama_2005_213","Wild Side","WellSpring","Drama"
"Drama_2005_214","At Last","Panorama Entertai…","Drama"
"Drama_2005_215","Harry and Max","TLA Releasing","Drama"
"Drama_2005_216","Bomb the System","Palm Pictures","Drama"
"Drama_2005_217","Oyster Farmer","Cinema Guild","Drama"
"Drama_2005_218","La petite Lili","First Run Features","Drama"
"Drama_2005_219","The Intruder","WellSpring","Drama"
"Drama_2005_220","La femme de Gilles","Cinema Guild","Drama"
"Drama_2005_221","Fighting Tommy Riley","Freestyle Releasing","Drama"
"Drama_2005_222","Ethan Mao","Margin Films","Drama"
"Drama_2005_223","Private","Typecast Releasing","Drama"
"Drama_2005_224","A Talking Picture","Kino International","Drama"
"Drama_2005_225","Primo Amore","Strand","Drama"
"Drama_2005_226","Milk & Honey","WellSpring","Drama"
"Drama_2005_227","Living Life","FilmMates Partners","Drama"
"Drama_2005_228","Testosterone","Strand","Drama"
"Drama_2005_229","Apollo 13","Universal","Drama"
"Drama_2005_230","La face cachée de la lune","TLA Releasing","Drama"
"Drama_2005_231","Games of Love and Chance","New Yorker","Drama"
"Drama_2005_232","Sixteen Years of Alcohol","Tartan Films","Drama"
"Drama_2005_233","Goodbye Dragon Inn","WellSpring","Drama"
"Drama_2005_234","Buongiorno, notte","WellSpring","Drama"
"Drama_2005_235","Magdalena, The Unholy Saint","Unico Entertainment","Drama"
"Drama_2005_236","Daybreak","Newmarket Films","Drama"
"Drama_2005_237","Solitude","Indican Pictures","Drama"
"Drama_2005_238","A Silent Love","Atopia","Drama"
"Drama_2005_239","A Fond Kiss","Castle Hill Produ…","Drama"
"Drama_2005_240","Emile","Castle Hill Produ…","Drama"
"Drama_2005_241","Rosenstrasse","IDP Distribution","Drama"
"Drama_2005_242","Silent Waters","First Run Features","Drama"
"Drama_2005_243","Perlasca","Castle Hill Produ…","Drama"
"Drama_2005_244","Sueño","Sony Pictures","Drama"
"Drama_2005_245","The Californians","Fabrication Films","Drama"
"Drama_2005_246","The Inheritance","Cinema Guild","Drama"
"Drama_2005_247","L.A. Twister","Indican Pictures","Drama"
"Drama_2005_248","The Painting","Castle Hill Produ…","Drama"
"Drama_2005_249","Unveiled","Wolfe Releasing","Drama"
"Drama_2005_250","15","Picture This Ente…","Drama"
"Drama_2005_251","Three Days of Rain","Rogue Arts","Drama"
"Drama_2005_252","Happy Here and Now","IFC Films","Drama"
"Drama_2005_253","The Rider Named Death","Kino International","Drama"
"Drama_2005_254","Nowhere Man","First Run Features","Drama"
"Drama_2005_255","The Overture","Kino International","Drama"
"Drama_2005_256","Steal Me","Cineville","Drama"
"Drama_2005_257","The Tracker","ArtMattan Product…","Drama"
"Drama_2005_258","Kalyug","Kria","Drama"
"Drama_2005_259","Twin Sisters","Miramax","Drama"
"Drama_2005_260","Das boot ist voll","Castle Hill Produ…","Drama"
"Drama_2005_261","She’s One of Us","Leisure Time Feat…","Drama"
"Drama_2005_262","Distant","New Yorker","Drama"
"Drama_2005_263","Anatomie de l'enfer","Tartan Films","Drama"
"Drama_2005_264","The Brown Bunny","WellSpring","Drama"
"Drama_2006_1","The Departed","Warner Bros.","Drama"
"Drama_2006_2","The Pursuit of Happyness","Sony Pictures","Drama"
"Drama_2006_3","World Trade Center","Paramount Pictures","Drama"
"Drama_2006_4","Brokeback Mountain","Focus Features","Drama"
"Drama_2006_5","Step Up","Walt Disney","Drama"
"Drama_2006_6","Invincible","Walt Disney","Drama"
"Drama_2006_7","Charlotte's Web","Paramount Pictures","Drama"
"Drama_2006_8","The Lake House","Warner Bros.","Drama"
"Drama_2006_9","Rocky Balboa","MGM","Drama"
"Drama_2006_10","Glory Road","Walt Disney","Drama"
"Drama_2006_11","Lady in the Water","Warner Bros.","Drama"
"Drama_2006_12","The Illusionist","Yari Film Group R…","Drama"
"Drama_2006_13","Gridiron Gang","Sony Pictures","Drama"
"Drama_2006_14","The Nativity Story","New Line","Drama"
"Drama_2006_15","The Good Shepherd","Universal","Drama"
"Drama_2006_16","Take the Lead","New Line","Drama"
"Drama_2006_17","Flags of Our Fathers","Paramount Pictures","Drama"
"Drama_2006_18","Munich","Universal","Drama"
"Drama_2006_19","United 93","Universal","Drama"
"Drama_2006_20","Memoirs of a Geisha","Sony Pictures","Drama"
"Drama_2006_21","The Queen","Miramax","Drama"
"Drama_2006_22","Walk the Line","20th Century Fox","Drama"
"Drama_2006_23","We Are Marshall","Warner Bros.","Drama"
"Drama_2006_24","Huo Yuan Jia","Focus/Rogue Pictures","Drama"
"Drama_2006_25","Waist Deep","Focus/Rogue Pictures","Drama"
"Drama_2006_26","Flicka","20th Century Fox","Drama"
"Drama_2006_27","Babel","Paramount Vantage","Drama"
"Drama_2006_28","Akeelah and the Bee","Lionsgate","Drama"
"Drama_2006_29","Annapolis","Walt Disney","Drama"
"Drama_2006_30","Capote","Sony Pictures Cla…","Drama"
"Drama_2006_31","Marie Antoinette","Sony Pictures","Drama"
"Drama_2006_32","Tristan & Isolde","20th Century Fox","Drama"
"Drama_2006_33","Hollywoodland","Focus Features","Drama"
"Drama_2006_34","One Night with the King","Rocky Mountain Pi…","Drama"
"Drama_2006_35","Flyboys","MGM","Drama"
"Drama_2006_36","How to Eat Fried Worms","New Line","Drama"
"Drama_2006_37","Freedomland","Sony Pictures","Drama"
"Drama_2006_38","End of the Spear","M Power Releasing","Drama"
"Drama_2006_39","Something New","Focus Features","Drama"
"Drama_2006_40","Bobby","MGM","Drama"
"Drama_2006_41","Casanova","Walt Disney","Drama"
"Drama_2006_42","Facing the Giants","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_43","The Fountain","Warner Bros.","Drama"
"Drama_2006_44","Transamerica","Weinstein Co.","Drama"
"Drama_2006_45","Good Night, and Good Luck","Warner Independent","Drama"
"Drama_2006_46","The Night Listener","Miramax","Drama"
"Drama_2006_47","A Good Year","20th Century Fox","Drama"
"Drama_2006_48","All the King's Men","Sony Pictures","Drama"
"Drama_2006_49","Crossover","Sony Pictures","Drama"
"Drama_2006_50","Water","Fox Searchlight","Drama"
"Drama_2006_51","The World's Fastest Indian","Magnolia Pictures","Drama"
"Drama_2006_52","Los tres entierros de Melqu…","Sony Pictures Cla…","Drama"
"Drama_2006_53","The Libertine","Weinstein Co.","Drama"
"Drama_2006_54","Pride & Prejudice","Focus Features","Drama"
"Drama_2006_55","Goal! The Dream Begins","Walt Disney","Drama"
"Drama_2006_56","The Last King of Scotland","Fox Searchlight","Drama"
"Drama_2006_57","Caché","Sony Pictures Cla…","Drama"
"Drama_2006_58","Harsh Times","MGM","Drama"
"Drama_2006_59","Kabhi Alvida Naa Kehna","Yash Raj Films","Drama"
"Drama_2006_60","Tsotsi","Miramax","Drama"
"Drama_2006_61","La mujer de mi hermano","Lionsgate","Drama"
"Drama_2006_62","Half Nelson","ThinkFilm","Drama"
"Drama_2006_63","The Lost City","Magnolia Pictures","Drama"
"Drama_2006_64","Little Children","New Line","Drama"
"Drama_2006_65","The Squid and the Whale","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_66","Rang De Basanti","UTV Communications","Drama"
"Drama_2006_67","Fanaa","Yash Raj Films","Drama"
"Drama_2006_68","Brick","Focus/Rogue Pictures","Drama"
"Drama_2006_69","The Proposition","First Look","Drama"
"Drama_2006_70","Quinceanera","Sony Pictures Cla…","Drama"
"Drama_2006_71","Mrs. Palfrey at the Claremont","Jour de Fete","Drama"
"Drama_2006_72","The Proposition","Polygram","Drama"
"Drama_2006_73","The White Countess","Sony Pictures Cla…","Drama"
"Drama_2006_74","The Notorious Bettie Page","Picturehouse","Drama"
"Drama_2006_75","Omkara","Eros Entertainment","Drama"
"Drama_2006_76","Find Me Guilty","Freestyle Releasing","Drama"
"Drama_2006_77","Infamous","Warner Independent","Drama"
"Drama_2006_78","Peaceful Warrior","Universal","Drama"
"Drama_2006_79","Joyeux Noël","Sony Pictures Cla…","Drama"
"Drama_2006_80","Fast Food Nation","Fox Searchlight","Drama"
"Drama_2006_81","Sweet Land","Libero, LLC","Drama"
"Drama_2006_82","Vers le sud","Railroad Square","Drama"
"Drama_2006_83","Guadalupe","Slowhand Cinema","Drama"
"Drama_2006_84","Factotum","IFC Films","Drama"
"Drama_2006_85","Ask the Dust","Paramount Pictures","Drama"
"Drama_2006_86","Sophie Scholl - Die letzten…","Zeitgeist","Drama"
"Drama_2006_87","The Work and the Glory III:…","Excel Entertainment","Drama"
"Drama_2006_88","L'armée des ombres","Rialto Pictures","Drama"
"Drama_2006_89","L'Enfant","Sony Pictures Cla…","Drama"
"Drama_2006_90","Notes on a Scandal","Fox Searchlight","Drama"
"Drama_2006_91","Changing Times","Koch Lorber Films","Drama"
"Drama_2006_92","Casa de Areia","Sony Pictures Cla…","Drama"
"Drama_2006_93","Death of a President","Newmarket Films","Drama"
"Drama_2006_94","A Guide to Recognizing Your…","First Look","Drama"
"Drama_2006_95","The Painted Veil","Warner Independent","Drama"
"Drama_2006_96","Umrao Jaan","AdLab Films","Drama"
"Drama_2006_97","The Good German","Warner Bros.","Drama"
"Drama_2006_98","Breakfast on Pluto","Sony Pictures Cla…","Drama"
"Drama_2006_99","Don't Come Knocking","Sony Pictures Cla…","Drama"
"Drama_2006_100","The Second Chance","Sony Pictures","Drama"
"Drama_2006_101","Conversations with God","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_102","Paradise Now","Warner Independent","Drama"
"Drama_2006_103","The Quiet","Sony Pictures Cla…","Drama"
"Drama_2006_104","Shadowboxer","Freestyle Releasing","Drama"
"Drama_2006_105","Copying Beethoven","MGM","Drama"
"Drama_2006_106","Gabrielle","IFC Films","Drama"
"Drama_2006_107","The Road to Guantanamo","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_108","Russian Dolls","IFC First Take","Drama"
"Drama_2006_109","Letters from Iwo Jima","Warner Bros.","Drama"
"Drama_2006_110","Sukob","ABS-CBN","Drama"
"Drama_2006_111","A History of Violence","New Line","Drama"
"Drama_2006_112","Taxi No. 9 2 11: Nau Do Gyarah","UTV Communications","Drama"
"Drama_2006_113","The Aryan Couple","Fame, Inc.","Drama"
"Drama_2006_114","The King","ThinkFilm","Drama"
"Drama_2006_115","Broken Bridges","Paramount Vantage","Drama"
"Drama_2006_116","Humko Deewana Kar Gaye","UTV Communications","Drama"
"Drama_2006_117","Qian li zou dan qi","Sony Pictures Cla…","Drama"
"Drama_2006_118","Drawing Restraint 9","IFC Films","Drama"
"Drama_2006_119","Unidentified","Five & Two Pictures","Drama"
"Drama_2006_120","FUR: An Imaginary Portrait …","Picturehouse","Drama"
"Drama_2006_121","A Good Woman","Lionsgate","Drama"
"Drama_2006_122","Shopgirl","Walt Disney","Drama"
"Drama_2006_123","Sherrybaby","IFC Films","Drama"
"Drama_2006_124","Fateless","ThinkFilm","Drama"
"Drama_2006_125","Jarhead","Universal","Drama"
"Drama_2006_126","On a Clear Day","Focus/Rogue Pictures","Drama"
"Drama_2006_127","Get Rich or Die Tryin'","Paramount Pictures","Drama"
"Drama_2006_128","Inland Empire","518 Media","Drama"
"Drama_2006_129","Old Joy","Kino International","Drama"
"Drama_2006_130","Zui Hao De Shi Guang","IFC First Take","Drama"
"Drama_2006_131","The Great New Wonderful","First Independent…","Drama"
"Drama_2006_132","Off the Black","ThinkFilm","Drama"
"Drama_2006_133","Bubble","Magnolia Pictures","Drama"
"Drama_2006_134","Kekexili","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_135","Haven","Yari Film Group R…","Drama"
"Drama_2006_136","Clean","Palm Pictures","Drama"
"Drama_2006_137","Cidade Baixa","Palm Pictures","Drama"
"Drama_2006_138","Le petit lieutenant","Cinema Libre","Drama"
"Drama_2006_139","Nine Lives","Magnolia Pictures","Drama"
"Drama_2006_140","Come Early Morning","IDP/Goldwyn/Roadside","Drama"
"Drama_2006_141","Le temps qui reste","Strand","Drama"
"Drama_2006_142","Venus","Miramax","Drama"
"Drama_2006_143","Professione: reporter","Sony Pictures Cla…","Drama"
"Drama_2006_144","The Work and the Glory: Ame…","Vineyard Distribu…","Drama"
"Drama_2006_145","Winter Passing","Focus Features","Drama"
"Drama_2006_146","Look Both Ways","Kino International","Drama"
"Drama_2006_147","Red Doors","Emerging Pictures","Drama"
"Drama_2006_148","Twelve and Holding","IFC Films","Drama"
"Drama_2006_149","Sommersturm","Regent Releasing","Drama"
"Drama_2006_150","Somersault","Magnolia Pictures","Drama"
"Drama_2006_151","Being Cyrus","Eros Entertainment","Drama"
"Drama_2006_152","Ten Items or Less","ThinkFilm","Drama"
"Drama_2006_153","Lemming","Strand","Drama"
"Drama_2006_154","Moartea domnului Lazarescu","Tartan Films","Drama"
"Drama_2006_155","2 ou 3 choses que je sais d…","Rialto Pictures","Drama"
"Drama_2006_156","Manderlay","IFC Films","Drama"
"Drama_2006_157","Before the Fall","Picture This Ente…","Drama"
"Drama_2006_158","Batalla en el cielo","Tartan Films","Drama"
"Drama_2006_159","Tideland","ThinkFilm","Drama"
"Drama_2006_160","Poster Boy","Regent Releasing","Drama"
"Drama_2006_161","North Country","Warner Bros.","Drama"
"Drama_2006_162","Flannel Pajamas","Gigantic Pictures","Drama"
"Drama_2006_163","Aurora Borealis","Regent Releasing","Drama"
"Drama_2006_164","D'Lucky Ones","ABS-CBN","Drama"
"Drama_2006_165","Perfume: The Story of a Mur…","Paramount Pictures","Drama"
"Drama_2006_166","10th & Wolf","ThinkFilm","Drama"
"Drama_2006_167","Brooklyn Lobster","Meadowbrook","Drama"
"Drama_2006_168","Ushpizin","Picturehouse","Drama"
"Drama_2006_169","La Petite Jérusalem","Kino International","Drama"
"Drama_2006_170","The Motel","Palm Pictures","Drama"
"Drama_2006_171","Iklimler","Zeitgeist","Drama"
"Drama_2006_172","Encounter in the Third Dime…","nWave Pictures","Drama"
"Drama_2006_173","In Her Shoes","20th Century Fox","Drama"
"Drama_2006_174","Miss Potter","MGM","Drama"
"Drama_2006_175","Candy","ThinkFilm","Drama"
"Drama_2006_176","Stoned","Screen Media Films","Drama"
"Drama_2006_177","Kakushi-ken: oni no tsume","Tartan Films","Drama"
"Drama_2006_178","Swimmers","Skouras","Drama"
"Drama_2006_179","Loggerheads","Strand","Drama"
"Drama_2006_180","Loverboy","ThinkFilm","Drama"
"Drama_2006_181","Free Zone","New Yorker","Drama"
"Drama_2006_182","Bee Season","Fox Searchlight","Drama"
"Drama_2006_183","Nathalie...","Koch Lorber Films","Drama"
"Drama_2006_184","Standing Still","Freestyle Releasing","Drama"
"Drama_2006_185","Princesas","IFC First Take","Drama"
"Drama_2006_186","The Intruder","WellSpring","Drama"
"Drama_2006_187","The Heart is Deceitful Abov…","Palm Pictures","Drama"
"Drama_2006_188","Jazireh ahani","Kino International","Drama"
"Drama_2006_189","Don't Tell","Lionsgate","Drama"
"Drama_2006_190","Te doy mis ojos","New Yorker","Drama"
"Drama_2006_191","Odete","Strand","Drama"
"Drama_2006_192","Un año sin amor","Strand","Drama"
"Drama_2006_193","American Gun","IFC Films","Drama"
"Drama_2006_194","Shôjo","Indican Pictures","Drama"
